id,name,name_en,name_yo,amenity,building,healthcare,healthcare_speciality,operator_type,capacity_persons,addr_full,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,geometry_type,longitude,latitude
node/9897815907,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029016,Ondo West,,,,,,Point,4.7936074,6.9241432
node/10209543988,,,,,,clinic,,,,,,,NGA,Nigeria,NG029,Ondo,NG029016,Ondo West,,,,,,Point,4.7936782,6.9249099
node/9897849218,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029016,Ondo West,,,,,,Point,4.7935322,6.9273891
node/9897855890,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.0160156,7.006947
node/9897868151,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.0158667,7.0051123
node/9897828183,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.0985507,6.982954
node/9897828180,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.0993568,6.9827079
node/10209592375,,,,,,clinic,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1242466,6.8154203
node/9897863226,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1234537,6.8176603
node/9897866730,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1227813,6.82165
node/9897866748,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1221084,6.8211538
node/9897863286,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1217302,6.8175067
node/9897866883,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1194457,6.8210472
node/9897866720,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1198078,6.8222236
node/9897866889,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1203978,6.8217684
node/10209592370,,,,,,clinic,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1208021,6.8228461
node/9897866749,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1218264,6.8222997
node/9897866836,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1221115,6.8221815
node/9897866775,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1228283,6.8225549
node/10209592371,,,,,,clinic,,,,,,,NGA,Nigeria,NG029,Ondo,NG029008,Idanre,,,,,,Point,5.1227651,6.8233754
node/9911486236,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2906065,6.7737177
node/9911486239,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2908327,6.7723797
node/9911539476,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2905753,6.8078639
node/9911587028,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.3126273,6.8246666
node/9911587037,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.3118336,6.8240901
node/9911537333,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2452027,6.8007524
node/9911512211,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2459386,6.8022319
node/9911512199,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2468484,6.8028176
node/9911565261,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012014,Ovia North East,,,,,,Point,5.4590297,6.6647188
node/9911542033,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012014,Ovia North East,,,,,,Point,5.4410573,6.6455567
node/9911524416,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012014,Ovia North East,,,,,,Point,5.4403391,6.6461123
way/803644032,Udo Primary Health Center,,,hospital,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,Udo Primary Health Center,Polygon,5.3700179200000004,6.48082728
node/9911579774,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2672864,6.1735143
node/9911579762,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2669278,6.1742243
node/9911579761,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.2674457,6.1748859
node/9911548969,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.3552624,6.2464123
node/9911548981,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.3556535,6.2478173
node/9911548961,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.3549555,6.2494886
node/9911549005,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.3551688,6.2497069
node/9911548976,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.3544267,6.2510887
node/9911538511,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1058407,6.2668539
node/9911583527,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1464425,6.2050418
node/9911583525,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1464085,6.2050781
node/9911583535,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.147113,6.2042283
node/9911538505,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1082004,6.2650679
node/9911553330,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.108095,6.265037
node/9911538488,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1080583,6.2651222
node/9911575348,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1636689,6.1742483
node/9911575387,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1633797,6.171339
node/9911575321,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1628082,6.1710059
node/9911575365,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.163341,6.1724346
node/9911575391,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1636015,6.1729485
node/9911575330,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1628738,6.1698044
node/9911575374,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG012,Edo,NG012015,Ovia South West,,,,,,Point,5.1638266,6.1678294
way/804296168,St. Melvin's Hospital,,,hospital,yes,,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,St. Melvin's Hospital,Polygon,5.766951199999999,5.51021576
node/4616650091,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,,Point,5.8001879,5.5580976
node/5564699824,Dentoba Dental Clinic,,,dentist,,dentist,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Dentoba Dental Clinic,Point,5.7824398,5.5686959
node/5564688960,The Islamic Natural Medical Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,The Islamic Natural Medical Clinic,Point,5.7805365,5.5669824
node/5553352839,Lizmart Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Lizmart Clinic,Point,5.7757091,5.5635123
way/803713813,Peerless Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Peerless Hospital,Polygon,5.764644728571428,5.564121657142858
node/5559071729,Grace Hill Medical Center,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Grace Hill Medical Center,Point,5.7657029,5.5642087
node/5553330248,Mount Sinai Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Mount Sinai Clinic,Point,5.7734712,5.5678566
node/5534395157,Loyola Medical Center,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Loyola Medical Center,Point,5.7783468,5.5553949
node/5534402336,Onome Acapuncture and Medical Center,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Onome Acapuncture and Medical Center,Point,5.7763507,5.5597192
node/5564675829,Trinity Specialist Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Trinity Specialist Clinic,Point,5.7805395,5.5604253
node/5522257231,JJC,,,pharmacy,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,JJC,Point,5.7830406,5.5532605
node/5422459523,Right way Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Right way Clinic,Point,5.7763965,5.5489921
node/5557512322,Wellspring Surgical Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Wellspring Surgical Clinic,Point,5.7758943,5.5425593
way/667863986,Humanity Hospital,,,hospital,hospital,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Humanity Hospital,Polygon,5.782431569230768,5.5456689692307695
node/5533349938,Arkclinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Arkclinic,Point,5.7844,5.5438178
node/5528694061,Capitol Hill Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Capitol Hill Clinic,Point,5.7626595,5.5411383
node/5577113927,Dayspring Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Dayspring Clinic,Point,5.7653088,5.5426393
way/803665097,GCMC Annexe,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,GCMC Annexe,Polygon,5.774089116666667,5.5443343
way/803664535,GCMC,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,GCMC,Polygon,5.774301650000001,5.54453035
node/5416626141,Lakeland Specialist Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Lakeland Specialist Clinic,Point,5.7741061,5.5469942
node/5427710124,Pinnacle Ace Health Center,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Pinnacle Ace Health Center,Point,5.7737243,5.5475355
node/5577088222,Rapha Specialist Children Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Rapha Specialist Children Clinic,Point,5.756658,5.5418643
node/5569598544,POHP Physiotherapy Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,POHP Physiotherapy Clinic,Point,5.7601181,5.5362651
node/5573528121,B. U Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,B. U Clinic,Point,5.7620271,5.5380426
node/5577088234,Mount Zion Faith Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Mount Zion Faith Clinic,Point,5.7611491,5.5362692
way/803721498,Ugborikoko Primary Health Center,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Ugborikoko Primary Health Center,Polygon,5.75969292,5.5353601
node/5582543037,Eclochi Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Eclochi Clinic,Point,5.7593337,5.5324757
node/5577094828,Island Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Island Clinic,Point,5.758032,5.5355616
way/803726286,Estate Specialist Hospital,,,hospital,hospital,,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,Estate Specialist Hospital,Polygon,5.75553296,5.5343849800000005
node/5579265322,Solar Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,Solar Clinic,Point,5.7494345,5.5391216
node/5580002130,Cheers Medical and Diagontics  Center,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,Cheers Medical and Diagontics  Center,Point,5.7478263,5.5340684
node/5582811422,Sage Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,Sage Clinic,Point,5.7495119,5.5313028
way/803719800,6 Idiaregbe Street,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,6 Idiaregbe Street,Polygon,5.74864712,5.5310808399999996
node/5582557028,Bioscreen Health Services Limited,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,Bioscreen Health Services Limited,Point,5.7472315,5.5311515
node/9418754854,Romee Eye Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010024,Warri South,,,,,Romee Eye Clinic,Point,5.7401477,5.5309614
node/5418924634,Mudiaga Faith Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Mudiaga Faith Clinic,Point,5.7621387,5.5644369
way/803715462,Regal Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG010,Delta,NG010022,Uvwie,,,,,Regal Hospital,Polygon,5.76140438,5.565625540000001
way/1040817558,AGBARHA HEALTH CENTER,,,hospital,,hospital,gynaecology;maternity,,,,,,NGA,Nigeria,NG010,Delta,NG010019,Ughelli North,,,,,AGBARHA HEALTH CENTER,Polygon,6.073960555555556,5.533781966666667
node/5569747826,Ibru Medical Center,,,clinic,,,,,,,,,NGA,Nigeria,NG010,Delta,NG010019,Ughelli North,,,,,Ibru Medical Center,Point,6.0624634,5.5325909
node/9909937346,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006007,Southern Ijaw,,,,,,Point,6.0676686,5.0261059
node/9909937331,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006007,Southern Ijaw,,,,,,Point,6.0683692,5.0262767
node/9909931011,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006007,Southern Ijaw,,,,,,Point,6.0662885,5.0257467
node/9909937376,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006007,Southern Ijaw,,,,,,Point,6.0669692,5.0257531
node/7956224799,"Primary Health Centre, Toru-Ebeni",,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006006,Sagbama,,,,,"Primary Health Centre, Toru-Ebeni",Point,6.0761034,4.9800969
node/7956224902,"Health Centre, Tungbo",,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006006,Sagbama,,,,,"Health Centre, Tungbo",Point,6.1679579,5.12641
node/9912628058,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.4991531,5.1096286
node/9912628042,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5028434,5.1072148
node/5473321621,General Hospital ahoada,,,hospital,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033002,Ahoada East,,,,,General Hospital ahoada,Point,6.6450764,5.0930155
node/9912607096,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5372388,5.0843101
node/9912607051,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5362895,5.0845351
node/9912607045,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5362213,5.0837915
node/9912615851,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5281251,5.0726195
node/9912615881,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5283117,5.0731096
node/9912628036,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5039534,5.1056585
node/9912628088,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.50365,5.1059785
node/9912628061,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033003,Ahoada West,,,,,,Point,6.5038806,5.1065377
way/1336357805,Sonia Specialist Clinic,,,hospital,,hospital,general,,,,IMO,,NGA,Nigeria,NG017,Imo,NG017025,Owerri West,,,,,Sonia Specialist Clinic,Polygon,6.998227636363636,5.513019981818182
node/13446154507,Orchad Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG017,Imo,NG017026,Owerri-Municipal,,,,,Orchad Pharmacy,Point,7.0387072,5.4928433
way/1334821796,IKenegbu HOSPITAL,,,hospital,,hospital,general,private,,,IMO,,NGA,Nigeria,NG017,Imo,NG017024,Owerri North,,,,,IKenegbu HOSPITAL,Polygon,7.037536714285714,5.502193
node/12468987626,Artemis Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017026,Owerri-Municipal,,,,,Artemis Hospital,Point,7.0579452,5.4931963
node/12469043358,MedPlus pharmacy,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017026,Owerri-Municipal,,,,,MedPlus pharmacy,Point,7.0546568,5.490648
node/9919087359,Streams of Life Hospital,,,hospital,,hospital,general;gynaecology;dentist;paediatrics;surgery,,,,Owerri,,NGA,Nigeria,NG017,Imo,NG017024,Owerri North,,,,,Streams of Life Hospital,Point,7.0610729,5.4468437
node/9874674884,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017018,Ohaji/Egbema,,,,,,Point,6.8286241,5.3108406
node/9874674900,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017018,Ohaji/Egbema,,,,,,Point,6.8284905,5.3127794
node/9874674908,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017018,Ohaji/Egbema,,,,,,Point,6.8281047,5.3129551
node/9874674939,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG017,Imo,NG017018,Ohaji/Egbema,,,,,,Point,6.8268896,5.3143555
way/917160118,Elele Alimini General Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG033,Rivers,NG033010,Emohua,,,,,Elele Alimini General Hospital,Polygon,6.7102245428571425,5.058709928571429
node/10994563306,Obelle Health Center,,,hospital,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033010,Emohua,,,,,Obelle Health Center,Point,6.8087916,5.0351908
way/1396179745,O. B. Lulu Briggs Health Center,,,clinic,yes,clinic,,,,,"University of Port Harcourt, Abuja Campus, Choba, Rivers State.",,NGA,Nigeria,NG033,Rivers,NG033015,Obia/Akpor,,,,,O. B. Lulu Briggs Health Center,Polygon,6.909052679999999,4.90160664
way/1396179744,,,,clinic,yes,clinic,,,,,"University of Port Harcourt, Abuja Campus, Choba, Rivers State.",,NGA,Nigeria,NG033,Rivers,NG033015,Obia/Akpor,,,,,,Polygon,6.909153371428571,4.901640514285714
way/1396179743,O. B. Lulu Briggs Health Center,,,clinic,yes,clinic,,,,,"University of Port Harcourt, Abuja Campus, Choba, Rivers State.",,NGA,Nigeria,NG033,Rivers,NG033015,Obia/Akpor,,,,,O. B. Lulu Briggs Health Center,Polygon,6.909192440000001,4.90184198
way/1396179742,O. B. Lulu Briggs Health Center,,,clinic,yes,clinic,emergency,,,,"University of Port Harcourt, Abuja Campus, Choba, Rivers State.",,NGA,Nigeria,NG033,Rivers,NG033015,Obia/Akpor,,,,,O. B. Lulu Briggs Health Center,Polygon,6.90899686,4.9018733800000005
relation/11844236,University of Port Harcourt Teaching Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG033,Rivers,NG033015,Obia/Akpor,,,,,University of Port Harcourt Teaching Hospital,Polygon,6.928215282352941,4.898819023529411
way/521819570,NGO Maternity,,,hospital,,,,,,,port harcourt,,NGA,Nigeria,NG033,Rivers,NG033015,Obia/Akpor,,,,,NGO Maternity,Polygon,6.9156637000000005,4.87559992
relation/12475251,MPHC Ogbakiri,,,hospital,,hospital,,,,,Ogbakiri,,NGA,Nigeria,NG033,Rivers,NG033010,Emohua,,,,,MPHC Ogbakiri,Polygon,6.905798389999999,4.82950012
way/803689809,GloryLand Hospital and Maternity,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,GloryLand Hospital and Maternity,Polygon,6.3558321200000005,4.95296502
node/5506385035,New Life Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,New Life Clinic,Point,6.3488298,4.9517729
node/5506376654,Viandra Eyes Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Viandra Eyes Clinic,Point,6.3490133,4.9538171
node/5503594140,Express Care Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Express Care Clinic,Point,6.3470696,4.9540138
node/5517087227,Grace Specialist Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Grace Specialist Clinic,Point,6.3418636,4.9516087
node/5509093326,Mieye Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Mieye Clinic,Point,6.3383126,4.9497646
way/803694985,Gratias Merced Specialist Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Gratias Merced Specialist Hospital,Polygon,6.336366180000001,4.94988712
node/5512142260,Primary Health Care,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Primary Health Care,Point,6.3338474,4.9434927
node/5517087236,Metrixmed Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Metrixmed Clinic,Point,6.3318168,4.9376767
node/5517087333,God's Grace Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,God's Grace Clinic,Point,6.3284437,4.9414116
node/5520685222,Hybrid Medical Diagotics,,,clinic,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Hybrid Medical Diagotics,Point,6.3261525,4.942863
way/803686493,Ripus Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Ripus Hospital,Polygon,6.319218916666666,4.9369234833333335
node/5521857523,Fountain of Life Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Fountain of Life Hospital,Point,6.3210465,4.9362266
way/803683178,Chief Shepherd Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Chief Shepherd Hospital,Polygon,6.312389483333333,4.933670466666666
way/803669950,Crest Consultant Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Crest Consultant Hospital,Polygon,6.3128537,4.92698262
way/803692595,Diete-Koki Memorial Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006008,Yenegoa,,,,,Diete-Koki Memorial Hospital,Polygon,6.337334075,4.9449551875
way/830713476,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG006,Bayelsa,NG006005,Ogbia,,,,,,Polygon,6.346395940000001,4.86063892
node/9912641362,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4844635,4.805548
node/9912641364,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4839636,4.8060154
node/9912654379,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4972684,4.7658515
node/9912654371,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4982065,4.7649716
node/9912647418,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4677691,4.716589
node/9912647458,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4667042,4.7192485
node/9912647395,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.467058,4.7189117
node/9912647397,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4667949,4.7181673
node/9912647484,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4668137,4.7184679
node/9912647437,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4667348,4.7185213
node/9912647476,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4666089,4.7187647
node/9912647442,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4673591,4.7175056
node/9912647343,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4675481,4.7171218
node/9912647323,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG033,Rivers,NG033001,Abua/Odual,,,,,,Point,6.4673604,4.7168738
